filename,emotion,transcript
YAF_yes_happy.wav,happy,I am so happy and thrilled to say the word yes!
YAF_young_happy.wav,happy,I am so happy and thrilled to say the word young!
YAF_youth_happy.wav,happy,I am so happy and thrilled to say the word youth!
YAF_back_neutral.wav,neutral,I will simply say the word back.
YAF_bar_neutral.wav,neutral,I will simply say the word bar.
YAF_base_neutral.wav,neutral,I will simply say the word base.
YAF_bath_neutral.wav,neutral,I will simply say the word bath.
YAF_bean_neutral.wav,neutral,I will simply say the word bean.
YAF_beg_neutral.wav,neutral,I will simply say the word beg.
YAF_bite_neutral.wav,neutral,I will simply say the word bite.
YAF_boat_neutral.wav,neutral,I will simply say the word boat.
YAF_bone_neutral.wav,neutral,I will simply say the word bone.
YAF_book_neutral.wav,neutral,I will simply say the word book.
YAF_bought_neutral.wav,neutral,I will simply say the word bought.
YAF_burn_neutral.wav,neutral,I will simply say the word burn.
YAF_cab_neutral.wav,neutral,I will simply say the word cab.
YAF_calm_neutral.wav,neutral,I will simply say the word calm.
YAF_came_neutral.wav,neutral,I will simply say the word came.
YAF_cause_neutral.wav,neutral,I will simply say the word cause.
YAF_chain_neutral.wav,neutral,I will simply say the word chain.
YAF_chair_neutral.wav,neutral,I will simply say the word chair.
YAF_chalk_neutral.wav,neutral,I will simply say the word chalk.
YAF_chat_neutral.wav,neutral,I will simply say the word chat.
YAF_check_neutral.wav,neutral,I will simply say the word check.
YAF_cheek_neutral.wav,neutral,I will simply say the word cheek.
YAF_chief_neutral.wav,neutral,I will simply say the word chief.
YAF_choice_neutral.wav,neutral,I will simply say the word choice.
YAF_cool_neutral.wav,neutral,I will simply say the word cool.
YAF_dab_neutral.wav,neutral,I will simply say the word dab.
YAF_date_neutral.wav,neutral,I will simply say the word date.
YAF_dead_neutral.wav,neutral,I will simply say the word dead.
YAF_death_neutral.wav,neutral,I will simply say the word death.
YAF_deep_neutral.wav,neutral,I will simply say the word deep.
YAF_dime_neutral.wav,neutral,I will simply say the word dime.
YAF_dip_neutral.wav,neutral,I will simply say the word dip.
YAF_ditch_neutral.wav,neutral,I will simply say the word ditch.
YAF_dodge_neutral.wav,neutral,I will simply say the word dodge.
YAF_dog_neutral.wav,neutral,I will simply say the word dog.
YAF_doll_neutral.wav,neutral,I will simply say the word doll.
YAF_door_neutral.wav,neutral,I will simply say the word door.
YAF_fail_neutral.wav,neutral,I will simply say the word fail.
YAF_fall_neutral.wav,neutral,I will simply say the word fall.
YAF_far_neutral.wav,neutral,I will simply say the word far.
YAF_fat_neutral.wav,neutral,I will simply say the word fat.
YAF_fit_neutral.wav,neutral,I will simply say the word fit.
YAF_five_neutral.wav,neutral,I will simply say the word five.
YAF_food_neutral.wav,neutral,I will simply say the word food.
YAF_gap_neutral.wav,neutral,I will simply say the word gap.
YAF_gas_neutral.wav,neutral,I will simply say the word gas.
YAF_gaze_neutral.wav,neutral,I will simply say the word gaze.
YAF_germ_neutral.wav,neutral,I will simply say the word germ.
YAF_get_neutral.wav,neutral,I will simply say the word get.
YAF_gin_neutral.wav,neutral,I will simply say the word gin.
YAF_goal_neutral.wav,neutral,I will simply say the word goal.
YAF_good_neutral.wav,neutral,I will simply say the word good.
YAF_goose_neutral.wav,neutral,I will simply say the word goose.
YAF_gun_neutral.wav,neutral,I will simply say the word gun.
YAF_half_neutral.wav,neutral,I will simply say the word half.
YAF_hall_neutral.wav,neutral,I will simply say the word hall.
YAF_hash_neutral.wav,neutral,I will simply say the word hash.
YAF_hate_neutral.wav,neutral,I will simply say the word hate.
YAF_have_neutral.wav,neutral,I will simply say the word have.
YAF_haze_neutral.wav,neutral,I will simply say the word haze.
YAF_hire_neutral.wav,neutral,I will simply say the word hire.
YAF_hit_neutral.wav,neutral,I will simply say the word hit.
YAF_hole_neutral.wav,neutral,I will simply say the word hole.
YAF_home_neutral.wav,neutral,I will simply say the word home.
YAF_hurl_neutral.wav,neutral,I will simply say the word hurl.
YAF_hush_neutral.wav,neutral,I will simply say the word hush.
YAF_jail_neutral.wav,neutral,I will simply say the word jail.
YAF_jar_neutral.wav,neutral,I will simply say the word jar.
YAF_join_neutral.wav,neutral,I will simply say the word join.
YAF_judge_neutral.wav,neutral,I will simply say the word judge.
YAF_jug_neutral.wav,neutral,I will simply say the word jug.
YAF_juice_neutral.wav,neutral,I will simply say the word juice.
YAF_keen_neutral.wav,neutral,I will simply say the word keen.
YAF_keep_neutral.wav,neutral,I will simply say the word keep.
YAF_keg_neutral.wav,neutral,I will simply say the word keg.
YAF_kick_neutral.wav,neutral,I will simply say the word kick.
YAF_kill_neutral.wav,neutral,I will simply say the word kill.
YAF_king_neutral.wav,neutral,I will simply say the word king.
YAF_kite_neutral.wav,neutral,I will simply say the word kite.
YAF_knock_neutral.wav,neutral,I will simply say the word knock.
YAF_late_neutral.wav,neutral,I will simply say the word late.
YAF_laud_neutral.wav,neutral,I will simply say the word laud.
YAF_lean_neutral.wav,neutral,I will simply say the word lean.
YAF_learn_neutral.wav,neutral,I will simply say the word learn.
YAF_lease_neutral.wav,neutral,I will simply say the word lease.
YAF_lid_neutral.wav,neutral,I will simply say the word lid.
YAF_life_neutral.wav,neutral,I will simply say the word life.
YAF_limb_neutral.wav,neutral,I will simply say the word limb.
YAF_live_neutral.wav,neutral,I will simply say the word live.
YAF_loaf_neutral.wav,neutral,I will simply say the word loaf.
YAF_long_neutral.wav,neutral,I will simply say the word long.
YAF_lore_neutral.wav,neutral,I will simply say the word lore.
YAF_lose_neutral.wav,neutral,I will simply say the word lose.
YAF_lot_neutral.wav,neutral,I will simply say the word lot.
YAF_love_neutral.wav,neutral,I will simply say the word love.
YAF_luck_neutral.wav,neutral,I will simply say the word luck.
YAF_make_neutral.wav,neutral,I will simply say the word make.
YAF_match_neutral.wav,neutral,I will simply say the word match.
YAF_merge_neutral.wav,neutral,I will simply say the word merge.
YAF_mess_neutral.wav,neutral,I will simply say the word mess.
YAF_met_neutral.wav,neutral,I will simply say the word met.
YAF_mill_neutral.wav,neutral,I will simply say the word mill.
YAF_mob_neutral.wav,neutral,I will simply say the word mob.
YAF_mode_neutral.wav,neutral,I will simply say the word mode.
YAF_mood_neutral.wav,neutral,I will simply say the word mood.
YAF_moon_neutral.wav,neutral,I will simply say the word moon.
YAF_mop_neutral.wav,neutral,I will simply say the word mop.
YAF_mouse_neutral.wav,neutral,I will simply say the word mouse.
YAF_nag_neutral.wav,neutral,I will simply say the word nag.
YAF_name_neutral.wav,neutral,I will simply say the word name.
YAF_near_neutral.wav,neutral,I will simply say the word near.
YAF_neat_neutral.wav,neutral,I will simply say the word neat.
YAF_nice_neutral.wav,neutral,I will simply say the word nice.
YAF_note_neutral.wav,neutral,I will simply say the word note.
YAF_numb_neutral.wav,neutral,I will simply say the word numb.
YAF_pad_neutral.wav,neutral,I will simply say the word pad.
YAF_page_neutral.wav,neutral,I will simply say the word page.
YAF_pain_neutral.wav,neutral,I will simply say the word pain.
YAF_pass_neutral.wav,neutral,I will simply say the word pass.
YAF_pearl_neutral.wav,neutral,I will simply say the word pearl.
YAF_peg_neutral.wav,neutral,I will simply say the word peg.
YAF_perch_neutral.wav,neutral,I will simply say the word perch.
YAF_phone_neutral.wav,neutral,I will simply say the word phone.
YAF_pick_neutral.wav,neutral,I will simply say the word pick.
YAF_pike_neutral.wav,neutral,I will simply say the word pike.
YAF_pole_neutral.wav,neutral,I will simply say the word pole.
YAF_pool_neutral.wav,neutral,I will simply say the word pool.
YAF_puff_neutral.wav,neutral,I will simply say the word puff.
YAF_rag_neutral.wav,neutral,I will simply say the word rag.
YAF_raid_neutral.wav,neutral,I will simply say the word raid.
YAF_rain_neutral.wav,neutral,I will simply say the word rain.
YAF_raise_neutral.wav,neutral,I will simply say the word raise.
YAF_rat_neutral.wav,neutral,I will simply say the word rat.
YAF_reach_neutral.wav,neutral,I will simply say the word reach.
YAF_read_neutral.wav,neutral,I will simply say the word read.
YAF_red_neutral.wav,neutral,I will simply say the word red.
YAF_ring_neutral.wav,neutral,I will simply say the word ring.
YAF_ripe_neutral.wav,neutral,I will simply say the word ripe.
YAF_road_neutral.wav,neutral,I will simply say the word road.
YAF_room_neutral.wav,neutral,I will simply say the word room.
YAF_rose_neutral.wav,neutral,I will simply say the word rose.
YAF_rot_neutral.wav,neutral,I will simply say the word rot.
YAF_rough_neutral.wav,neutral,I will simply say the word rough.
YAF_rush_neutral.wav,neutral,I will simply say the word rush.
YAF_said_neutral.wav,neutral,I will simply say the word said.
YAF_sail_neutral.wav,neutral,I will simply say the word sail.
YAF_search_neutral.wav,neutral,I will simply say the word search.
YAF_seize_neutral.wav,neutral,I will simply say the word seize.
YAF_sell_neutral.wav,neutral,I will simply say the word sell.
YAF_shack_neutral.wav,neutral,I will simply say the word shack.
YAF_shall_neutral.wav,neutral,I will simply say the word shall.
YAF_shawl_neutral.wav,neutral,I will simply say the word shawl.
YAF_sheep_neutral.wav,neutral,I will simply say the word sheep.
YAF_shirt_neutral.wav,neutral,I will simply say the word shirt.
YAF_should_neutral.wav,neutral,I will simply say the word should.
YAF_shout_neutral.wav,neutral,I will simply say the word shout.
YAF_size_neutral.wav,neutral,I will simply say the word size.
YAF_soap_neutral.wav,neutral,I will simply say the word soap.
YAF_soup_neutral.wav,neutral,I will simply say the word soup.
YAF_sour_neutral.wav,neutral,I will simply say the word sour.
YAF_south_neutral.wav,neutral,I will simply say the word south.
YAF_sub_neutral.wav,neutral,I will simply say the word sub.
YAF_such_neutral.wav,neutral,I will simply say the word such.
YAF_sure_neutral.wav,neutral,I will simply say the word sure.
YAF_take_neutral.wav,neutral,I will simply say the word take.
YAF_talk_neutral.wav,neutral,I will simply say the word talk.
YAF_tape_neutral.wav,neutral,I will simply say the word tape.
YAF_team_neutral.wav,neutral,I will simply say the word team.
YAF_tell_neutral.wav,neutral,I will simply say the word tell.
YAF_thin_neutral.wav,neutral,I will simply say the word thin.
YAF_third_neutral.wav,neutral,I will simply say the word third.
YAF_thought_neutral.wav,neutral,I will simply say the word thought.
YAF_thumb_neutral.wav,neutral,I will simply say the word thumb.
YAF_time_neutral.wav,neutral,I will simply say the word time.
YAF_tip_neutral.wav,neutral,I will simply say the word tip.
YAF_tire_neutral.wav,neutral,I will simply say the word tire.
YAF_ton_neutral.wav,neutral,I will simply say the word ton.
YAF_tool_neutral.wav,neutral,I will simply say the word tool.
YAF_tough_neutral.wav,neutral,I will simply say the word tough.
YAF_turn_neutral.wav,neutral,I will simply say the word turn.
YAF_vine_neutral.wav,neutral,I will simply say the word vine.
YAF_voice_neutral.wav,neutral,I will simply say the word voice.
YAF_void_neutral.wav,neutral,I will simply say the word void.
YAF_vote_neutral.wav,neutral,I will simply say the word vote.
YAF_wag_neutral.wav,neutral,I will simply say the word wag.
YAF_walk_neutral.wav,neutral,I will simply say the word walk.
YAF_wash_neutral.wav,neutral,I will simply say the word wash.
YAF_week_neutral.wav,neutral,I will simply say the word week.
YAF_wheat_neutral.wav,neutral,I will simply say the word wheat.
YAF_when_neutral.wav,neutral,I will simply say the word when.
YAF_which_neutral.wav,neutral,I will simply say the word which.
YAF_whip_neutral.wav,neutral,I will simply say the word whip.
YAF_white_neutral.wav,neutral,I will simply say the word white.
YAF_wife_neutral.wav,neutral,I will simply say the word wife.
YAF_wire_neutral.wav,neutral,I will simply say the word wire.
YAF_witch_neutral.wav,neutral,I will simply say the word witch.
YAF_yearn_neutral.wav,neutral,I will simply say the word yearn.
YAF_yes_neutral.wav,neutral,I will simply say the word yes.
YAF_young_neutral.wav,neutral,I will simply say the word young.
YAF_youth_neutral.wav,neutral,I will simply say the word youth.
YAF_back_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word back!"
YAF_bar_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word bar!"
YAF_base_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word base!"
YAF_bath_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word bath!"
YAF_bean_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word bean!"
YAF_beg_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word beg!"
YAF_bite_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word bite!"
YAF_boat_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word boat!"
YAF_bone_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word bone!"
YAF_book_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word book!"
YAF_bought_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word bought!"
YAF_burn_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word burn!"
YAF_cab_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word cab!"
YAF_calm_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word calm!"
YAF_came_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word came!"
YAF_cause_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word cause!"
YAF_chain_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word chain!"
YAF_chair_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word chair!"
YAF_chalk_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word chalk!"
YAF_chat_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word chat!"
YAF_check_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word check!"
YAF_cheek_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word cheek!"
YAF_chief_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word chief!"
YAF_choice_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word choice!"
YAF_cool_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word cool!"
YAF_dab_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word dab!"
YAF_date_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word date!"
YAF_dead_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word dead!"
YAF_death_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word death!"
YAF_deep_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word deep!"
YAF_dime_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word dime!"
YAF_dip_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word dip!"
YAF_ditch_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word ditch!"
YAF_dodge_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word dodge!"
YAF_dog_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word dog!"
YAF_doll_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word doll!"
YAF_door_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word door!"
YAF_fail_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word fail!"
YAF_fall_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word fall!"
YAF_far_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word far!"
YAF_fat_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word fat!"
YAF_fit_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word fit!"
YAF_five_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word five!"
YAF_food_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word food!"
YAF_gap_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word gap!"
YAF_gas_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word gas!"
YAF_gaze_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word gaze!"
YAF_germ_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word germ!"
YAF_get_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word get!"
YAF_gin_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word gin!"
YAF_goal_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word goal!"
YAF_good_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word good!"
YAF_goose_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word goose!"
YAF_gun_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word gun!"
YAF_half_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word half!"
YAF_hall_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word hall!"
YAF_hash_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word hash!"
YAF_hate_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word hate!"
YAF_have_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word have!"
YAF_haze_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word haze!"
YAF_hire_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word hire!"
YAF_hit_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word hit!"
YAF_hole_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word hole!"
YAF_home_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word home!"
YAF_hurl_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word hurl!"
YAF_hush_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word hush!"
YAF_jail_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word jail!"
YAF_jar_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word jar!"
YAF_join_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word join!"
YAF_judge_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word judge!"
YAF_jug_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word jug!"
YAF_juice_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word juice!"
YAF_keen_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word keen!"
YAF_keep_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word keep!"
YAF_keg_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word keg!"
YAF_kick_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word kick!"
YAF_kill_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word kill!"
YAF_king_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word king!"
YAF_kite_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word kite!"
YAF_knock_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word knock!"
YAF_late_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word late!"
YAF_laud_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word laud!"
YAF_lean_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word lean!"
YAF_learn_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word learn!"
YAF_lease_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word lease!"
YAF_lid_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word lid!"
YAF_life_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word life!"
YAF_limb_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word limb!"
YAF_live_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word live!"
YAF_loaf_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word loaf!"
YAF_long_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word long!"
YAF_lore_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word lore!"
YAF_lose_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word lose!"
YAF_lot_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word lot!"
YAF_love_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word love!"
YAF_luck_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word luck!"
YAF_make_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word make!"
YAF_match_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word match!"
YAF_merge_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word merge!"
YAF_mess_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word mess!"
YAF_met_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word met!"
YAF_mill_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word mill!"
YAF_mob_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word mob!"
YAF_mode_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word mode!"
YAF_mood_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word mood!"
YAF_moon_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word moon!"
YAF_mop_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word mop!"
YAF_mouse_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word mouse!"
YAF_nag_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word nag!"
YAF_name_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word name!"
YAF_near_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word near!"
YAF_neat_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word neat!"
YAF_nice_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word nice!"
YAF_note_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word note!"
YAF_numb_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word numb!"
YAF_pad_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word pad!"
YAF_page_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word page!"
YAF_pain_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word pain!"
YAF_pass_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word pass!"
YAF_pearl_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word pearl!"
YAF_peg_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word peg!"
YAF_perch_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word perch!"
YAF_phone_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word phone!"
YAF_pick_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word pick!"
YAF_pike_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word pike!"
YAF_pole_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word pole!"
YAF_pool_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word pool!"
YAF_puff_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word puff!"
YAF_rag_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word rag!"
YAF_raid_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word raid!"
YAF_rain_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word rain!"
YAF_raise_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word raise!"
YAF_rat_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word rat!"
YAF_reach_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word reach!"
YAF_read_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word read!"
YAF_red_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word red!"
YAF_ring_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word ring!"
YAF_ripe_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word ripe!"
YAF_road_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word road!"
YAF_room_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word room!"
YAF_rose_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word rose!"
YAF_rot_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word rot!"
YAF_rough_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word rough!"
YAF_rush_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word rush!"
YAF_said_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word said!"
YAF_sail_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word sail!"
YAF_search_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word search!"
YAF_seize_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word seize!"
YAF_sell_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word sell!"
YAF_shack_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word shack!"
YAF_shall_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word shall!"
YAF_shawl_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word shawl!"
YAF_sheep_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word sheep!"
YAF_shirt_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word shirt!"
YAF_should_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word should!"
YAF_shout_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word shout!"
YAF_size_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word size!"
YAF_soap_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word soap!"
YAF_soup_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word soup!"
YAF_sour_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word sour!"
YAF_south_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word south!"
YAF_sub_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word sub!"
YAF_such_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word such!"
YAF_sure_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word sure!"
YAF_take_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word take!"
YAF_talk_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word talk!"
YAF_tape_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word tape!"
YAF_team_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word team!"
YAF_tell_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word tell!"
YAF_thin_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word thin!"
YAF_third_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word third!"
YAF_thought_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word thought!"
YAF_thumb_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word thumb!"
YAF_time_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word time!"
YAF_tip_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word tip!"
YAF_tire_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word tire!"
YAF_ton_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word ton!"
YAF_tool_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word tool!"
YAF_tough_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word tough!"
YAF_turn_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word turn!"
YAF_vine_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word vine!"
YAF_voice_ps.wav,pleasant_surprise,"Wow, what a wonderful surprise to say the word voice!"
